,title,price,link
20,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 4050/Windows 11/90WHr/Mecha Gray/2.2 Kg), FA507NUR-LP082W  ","79,990",https://amazon.in//ASUS-15-6-inch-GeForce-Windows-FA507NUR-LP082W/dp/B0D5DCSNM1/ref=sr_1_82?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4LisWjs6RRMV5JMgMByDsAo3MXoLuw3s9c_zlIrtui_yRqzNLc0KNAhZ8pIUpPWtijKgQ3IFU7ILw1hGu9ywZHyQhbvbYWro5cVQMvoNdjxjUFmvJRbr4rc11J_iQ-4QzgTkHxiIdwyhnttWTOmrvQKrO7nFtVMcBW8QpyHXlSX88QDdt_EWIYkz14G9uMHRSwVmVcrvBqHBo1buyuyqYp5RpZDlScSV0YqwPYGrh7U.A8HJF-F2Qj7f8HRICPfbNYkMJimtk8V3a8NHkndli7c&dib_tag=se&keywords=laptop&qid=1729859034&sprefix=lap%2Caps%2C432&sr=8-82
21,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/DOS/Iron Grey/1.65 Kg)  ","38,999",https://amazon.in//Lenovo-Ryzen-39-62cm-Antiglare-Laptop/dp/B0D39BVJ7Y/ref=sr_1_83?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4LisWjs6RRMV5JMgMByDsAo3MXoLuw3s9c_zlIrtui_yRqzNLc0KNAhZ8pIUpPWtijKgQ3IFU7ILw1hGu9ywZHyQhbvbYWro5cVQMvoNdjxjUFmvJRbr4rc11J_iQ-4QzgTkHxiIdwyhnttWTOmrvQKrO7nFtVMcBW8QpyHXlSX88QDdt_EWIYkz14G9uMHRSwVmVcrvBqHBo1buyuyqYp5RpZDlScSV0YqwPYGrh7U.A8HJF-F2Qj7f8HRICPfbNYkMJimtk8V3a8NHkndli7c&dib_tag=se&keywords=laptop&qid=1729859034&sprefix=lap%2Caps%2C432&sr=8-83
22,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","29,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_8?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaJr0DoSU8hGBiipM0xJ1_6joxPUKuchFKxvt9q4cLNCL7ztaKM56DhUB-iiQhYcpxnA4SuHfYyywdwu7m6STN7Lt6UM50UukxZ9RQ9OmUAwYaS3YJ_UQLCAaOhQuo15QMa0d2ACgbq4MffH_5JHMsDdMEl2q9qxc2N79L3nFPksDcp-mcPs-x4XAtqJE1n_2msm8CiLgyA-fd1KOhl1YQqQ.e-sO1AeDMhIHhWT9FN-nrKqQ68eYYubI18sd_mLPZCw&dib_tag=se&keywords=laptop&qid=1729858975&sprefix=lap%2Caps%2C432&sr=8-8
23,"GIGABYTE AERO 16 YE5, 16.0"" Inch UHD+ OLED 60Hz, Intel Core i9-12900HK 12th Gen, RTX 3080Ti 16GB Graphics, Creator Laptop (32GB DDR5 RAM/Windows 11 Home/Pro/ Gen4 1TB SSD/Office 365/ Silver)  ","2,55,750",https://amazon.in//GIGABYTE-i9-12900HK-Graphics-Creator-Windows/dp/B0B7NTV5T4/ref=sr_1_84?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4LisWjs6RRMV5JMgMByDsAo3MXoLuw3s9c_zlIrtui_yRqzNLc0KNAhZ8pIUpPWtijKgQ3IFU7ILw1hGu9ywZHyQhbvbYWro5cVQMvoNdjxjUFmvJRbr4rc11J_iQ-4QzgTkHxiIdwyhnttWTOmrvQKrO7nFtVMcBW8QpyHXlSX88QDdt_EWIYkz14G9uMHRSwVmVcrvBqHBo1buyuyqYp5RpZDlScSV0YqwPYGrh7U.A8HJF-F2Qj7f8HRICPfbNYkMJimtk8V3a8NHkndli7c&dib_tag=se&keywords=laptop&qid=1729859034&sprefix=lap%2Caps%2C432&sr=8-84
24,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MTcwNTg4NTgzMTk1NjA1OjE3Mjk4NTkwMzQ6c3BfYnRmOjMwMDMzMzcyNzA4MTkzMjo6MDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_85_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4LisWjs6RRMV5JMgMByDsAo3MXoLuw3s9c_zlIrtui_yRqzNLc0KNAhZ8pIUpPWtijKgQ3IFU7ILw1hGu9ywZHyQhbvbYWro5cVQMvoNdjxjUFmvJRbr4rc11J_iQ-4QzgTkHxiIdwyhnttWTOmrvQKrO7nFtVMcBW8QpyHXlSX88QDdt_EWIYkz14G9uMHRSwVmVcrvBqHBo1buyuyqYp5RpZDlScSV0YqwPYGrh7U.A8HJF-F2Qj7f8HRICPfbNYkMJimtk8V3a8NHkndli7c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859034%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
25,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MTcwNTg4NTgzMTk1NjA1OjE3Mjk4NTkwMzQ6c3BfYnRmOjMwMDExOTExMzQzNzczMjo6MDo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS%2Fdp%2FB0C5Y3JBC4%2Fref%3Dsr_1_86_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4LisWjs6RRMV5JMgMByDsAo3MXoLuw3s9c_zlIrtui_yRqzNLc0KNAhZ8pIUpPWtijKgQ3IFU7ILw1hGu9ywZHyQhbvbYWro5cVQMvoNdjxjUFmvJRbr4rc11J_iQ-4QzgTkHxiIdwyhnttWTOmrvQKrO7nFtVMcBW8QpyHXlSX88QDdt_EWIYkz14G9uMHRSwVmVcrvBqHBo1buyuyqYp5RpZDlScSV0YqwPYGrh7U.A8HJF-F2Qj7f8HRICPfbNYkMJimtk8V3a8NHkndli7c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859034%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
26,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Space Grey  ","1,59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NzcwNzQzNjQzMTQwMzAzOjE3Mjk4NTkwODM6c3BfYXRmX25leHQ6MzAwMzUwNjk4MzEyMjMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX24HFL7%2Fref%3Dsr_1_81_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859082%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
27,"Apple 2024 MacBook Air 13â€³ Laptop with M3 chip: 34.46 cm (13.6â€³) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Space Grey  ","1,04,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NzcwNzQzNjQzMTQwMzAzOjE3Mjk4NTkwODM6c3BfYXRmX25leHQ6MzAwMzUwNjk4MzE0NDMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX23D112%2Fref%3Dsr_1_82_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859082%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
28,"ASUS ROG Zephyrus G16, 16 ""(40.64cm) ROG Nebula Oled 240Hz,Intel Core Ultra 9, Gaming Laptop(32GB LPDDR5X/1TB SSD/NVIDIA GeForce RTX 4080 /Windows 11/Office 2021/Eclipse Gray/1.85 Kg), GU605MZ-CO931WS  ","2,89,990",https://amazon.in//ASUS-Zephyrus-40-64cm-LPDDR5X-GU605MZ-CO931WS/dp/B0D265P28N/ref=sr_1_83?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-83
29,"MSI Cyborg 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Translucent Black/1.98Kg), A12VE-070IN  ","77,990",https://amazon.in//MSI-i7-12650H-Windows-Translucent-A12VE-070IN/dp/B0BW9HGBHP/ref=sr_1_84?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-84
30,"ASUS ROG Strix G16 (2023) 90WHr Battery, Intel Core i9-13980HX 13th Gen, 16"" QHD+ 240Hz/3ms, 8GB RTX 4060, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/4-Zone RGB/Gray/2.50 Kg), G614JV-N4141WS  ","1,55,990",https://amazon.in//ASUS-Battery-i9-13980HX-Windows-G614JV-N4141WS/dp/B0C4TVFFT6/ref=sr_1_85?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-85
31,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,04,790",https://amazon.in//Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_86?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-86
32,"Samsung Galaxy Book3 Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin and Light Laptop (15.6 Inch, Silver, 1.58 Kg, with MS Office)  ","61,490",https://amazon.in//Samsung-Galaxy-Book3-Core-1355U/dp/B0CXJ3BVSL/ref=sr_1_87?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-87
33,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,990",https://amazon.in//Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_9?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaJr0DoSU8hGBiipM0xJ1_6joxPUKuchFKxvt9q4cLNCL7ztaKM56DhUB-iiQhYcpxnA4SuHfYyywdwu7m6STN7Lt6UM50UukxZ9RQ9OmUAwYaS3YJ_UQLCAaOhQuo15QMa0d2ACgbq4MffH_5JHMsDdMEl2q9qxc2N79L3nFPksDcp-mcPs-x4XAtqJE1n_2msm8CiLgyA-fd1KOhl1YQqQ.e-sO1AeDMhIHhWT9FN-nrKqQ68eYYubI18sd_mLPZCw&dib_tag=se&keywords=laptop&qid=1729858975&sprefix=lap%2Caps%2C432&sr=8-9
34,"MSI Thin 15, Intel 13th Gen. Core i7 13620H, 40CM Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4050, 6GB GDDR6/Cosmos Gray/1.86Kg), B13VE-2089IN  ","79,990",https://amazon.in//MSI-13620H-Windows-GeForce-B13VE-2089IN/dp/B0D2KPF1L3/ref=sr_1_88?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-88
35,"HP 15s Core i5 12th Gen (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office/Backlit Keyboard/Silver/1.69 kg) fq5329TU Laptop  ","46,449",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_89?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-89
36,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,990",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_90?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-90
37,"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","37,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NzcwNzQzNjQzMTQwMzAzOjE3Mjk4NTkwODM6c3BfbXRmOjMwMDI4Mjc1NjE1MTkzMjo6MDo6&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Battery%2Fdp%2FB0CJ75MKMD%2Fref%3Dsr_1_91_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859082%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
38,"Dell 15 Thin & Light Laptop, Core i5-1235U Processor, 8GB RAM + 512GB SSD, 15.6"" FHD Window 11 + MSO '21, 15 Month McAfee, Spill-Resistant Keyboard, Black, 1.66kg  ","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NzcwNzQzNjQzMTQwMzAzOjE3Mjk4NTkwODM6c3BfbXRmOjMwMDM0OTExMjI2MjAzMjo6MDo6&url=%2FDell-i5-1235U-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0CSG4G18G%2Fref%3Dsr_1_92_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859082%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
39,"Dell XPS 9640 Laptop, AI Enabled Intel Core Ultra 9 185H, 32GB LPDDR5X & 1TB SSD, Win 11 + MSO'21, NVIDIA RTX 4060,8 GB GDDR6,16.3"" (41.4cm) UHD+ OLED Touch 400 nits, Backlit KB + FPR,Platinum, 2.13kg  ","3,66,290",https://amazon.in//Dell-Enabled-LPDDR5X-Backlit-Platinum/dp/B0D4YQVTK1/ref=sr_1_93?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-93
40,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 5 125U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5, 512GB SSD, Intel Graphics, 1080p FHD IR Camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0015TU  ","70,990",https://amazon.in//HP-Pavilion-Enhanced-Graphics-af0015TU/dp/B0D268HBQY/ref=sr_1_94?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-94
41,"Dell 15 Thin & Light Laptop, Core i5-1235U Processor, 8GB RAM + 512GB SSD, 15.6"" FHD Window 11 + MSO '21, 15 Month McAfee, Spill-Resistant Keyboard, Black, 1.66kg  ","42,990",https://amazon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_95?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-95
42,"Acer One 14 Business Laptop AMD Ryzen 3 3250U Processor (8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 11 Home) Z2-493 with 35.56 cm (14.0"") HD Display  ","22,780",https://amazon.in//Acer-Business-Processor-Graphics-Z2-493/dp/B0B42QJMJP/ref=sr_1_96?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.jeg3bSvbmAWpjzIYQ3Ziajsz9mKVav9wvEhl4hY0N_RAeCUTln1yR77Z0qYL4IkbjJzg4wEr5atli_3k9EN8IavOZo5STXaPReO5f7Z92yQaFcH_Ehwd9FGOdskst_VwUdHZ7n_xsRjgcP1IXSASA9h-tCD6C6FB3RWGRoLeim2nDH_hb9uYcJ3b_FzfWTu7pSXKj0kpS-aNwotsjmx1BdVCjT-v4rUlxP_2kICWj64.v0ojDAwDCLY-i7FEdQYJNY8dgGK5YHjPZyrQF1WTYIk&dib_tag=se&keywords=laptop&qid=1729859082&sprefix=lap%2Caps%2C432&sr=8-96
